Distribuidora,Comunidad Autónoma,Provincia,SET distribución,Tensión (kV),Latitud,Longitud,UTM x,UTM y,Huso UTM,Banda
Endesa,Andalucía,Córdoba,PTE_NUEV,66,38.11081016,-4.93209407,330615.1453,4219872.777,30,S
Endesa,Andalucía,Córdoba,PTE_NUEV,20,38.11081016,-4.93209407,330615.1453,4219872.777,30,S
Endesa,Andalucía,Córdoba,RIVERO,132,37.80244883,-5.14178518,311442.6403,4186057.403,30,S
Endesa,Andalucía,Córdoba,SANTUARI,66,37.880265,-4.75469246,345686.5522,4193981.44,30,S
Endesa,Andalucía,Córdoba,SANTUARI,20,37.880265,-4.75469246,345686.5522,4193981.44,30,S
Endesa,Andalucía,Córdoba,SOLDADO,66,38.37110238,-5.0020918,325102.9289,4248888.185,30,S
Endesa,Andalucía,Córdoba,SOLDADO,20,38.37110238,-5.0020918,325102.9289,4248888.185,30,S
Endesa,Andalucía,Córdoba,SRAFAELN,66,37.95567678,-4.62882825,356902.4626,4202148.502,30,S
Endesa,Andalucía,Córdoba,TORRECIL,66,37.85461983,-4.78228994,343204.9916,4191181.793,30,S
Endesa,Andalucía,Córdoba,TORRECIL,20,37.85461983,-4.78228994,343204.9916,4191181.793,30,S
Endesa,Andalucía,Córdoba,VETEJAR,66,37.23638414,-4.57369209,360408.968,4122255.915,30,S
Endesa,Andalucía,Córdoba,VETEJAR,25,37.23638414,-4.57369209,360408.968,4122255.915,30,S
Endesa,Andalucía,Córdoba,VILLARIO,66,37.98902071,-4.31256353,384740.782,4205409.53,30,S
Endesa,Andalucía,Córdoba,VILLARIO,25,37.98902071,-4.31256353,384740.782,4205409.53,30,S
Endesa,Andalucía,Córdoba,VILLFRAN,66,37.95586042,-4.59904066,359519.9118,4202123.526,30,S
Endesa,Andalucía,Córdoba,VIRRUBIA,66,37.85028617,-4.91255791,331733.9309,4190927.767,30,S
Endesa,Andalucía,Córdoba,VIRRUBIA,20,37.85028617,-4.91255791,331733.9309,4190927.767,30,S
Endesa,Andalucía,Córdoba,VIRRUBIA,15,37.85028617,-4.91255791,331733.9309,4190927.767,30,S
Endesa,Andalucía,Córdoba,VVACORDO,66,38.32753888,-4.63489862,357096.519,4243421.741,30,S
Endesa,Andalucía,Córdoba,VVACORDO,20,38.32753888,-4.63489862,357096.519,4243421.741,30,S
Endesa,Andalucía,Granada,ACCITANA,66,37.33117813,-3.0894169,492078.6733,4131615.814,30,S
Endesa,Andalucía,Granada,ACCITANA,20,37.33117813,-3.0894169,492078.6733,4131615.814,30,S
Endesa,Andalucía,Granada,ALDEIRE,66,37.22206409,-3.06822088,493947.6719,4119509.304,30,S
Endesa,Andalucía,Granada,ALDEIRE,20,37.22206409,-3.06822088,493947.6719,4119509.304,30,S
Endesa,Andalucía,Granada,ALHAMA,66,36.99868158,-3.99124486,411800.1833,4095185.281,30,S
Endesa,Andalucía,Granada,ALHAMA,20,36.99868158,-3.99124486,411800.1833,4095185.281,30,S
Endesa,Andalucía,Granada,ALMUNECA,66,36.76358564,-3.69288537,438159.0103,4068870.486,30,S
Endesa,Andalucía,Granada,ALMUNECA,20,36.76358564,-3.69288537,438159.0103,4068870.486,30,S
Endesa,Andalucía,Granada,ATARFE,66,37.22515261,-3.69732098,438138.1296,4120077.494,30,S
Endesa,Andalucía,Granada,ATARFE,20,37.22515261,-3.69732098,438138.1296,4120077.494,30,S
Endesa,Andalucía,Granada,BAZA,132,37.4949585,-2.75872164,521328.0623,4149809.36,30,S
Endesa,Andalucía,Granada,BAZA,66,37.4949585,-2.75872164,521328.0623,4149809.36,30,S
Endesa,Andalucía,Granada,BAZA,20,37.4949585,-2.75872164,521328.0623,4149809.36,30,S
Endesa,Andalucía,Granada,BOMBA,66,37.16787943,-3.58786886,447808.7115,4113657.809,30,S
Endesa,Andalucía,Granada,BOMBA,20,37.16787943,-3.58786886,447808.7115,4113657.809,30,S
Endesa,Andalucía,Granada,CAMINORO,66,37.17617766,-3.62073936,444896.4483,4114596.997,30,S
Endesa,Andalucía,Granada,CAMINORO,20,37.17617766,-3.62073936,444896.4483,4114596.997,30,S
Endesa,Andalucía,Granada,CAMPUS,66,37.14500932,-3.60826543,445981.6064,4111132.068,30,S
Endesa,Andalucía,Granada,CAMPUS,20,37.14500932,-3.60826543,445981.6064,4111132.068,30,S
Endesa,Andalucía,Granada,CANALES,20,37.15984789,-3.48382111,457041.6434,4112714.616,30,S
Endesa,Andalucía,Granada,CAPARACE,132,37.26795213,-3.72627362,435606.0297,4124844.989,30,S
Endesa,Andalucía,Granada,CELULOSA,66,36.73092859,-3.54263013,451549.1044,4065161.297,30,S
Endesa,Andalucía,Granada,CELULOSA,20,36.73092859,-3.54263013,451549.1044,4065161.297,30,S
Endesa,Andalucía,Granada,CH.DUQUE,66,36.91283749,-3.36890359,467138.917,4085266.759,30,S
Endesa,Andalucía,Granada,CONJURO,66,36.73999124,-3.41469723,462976.5221,4066109.535,30,S
Endesa,Andalucía,Granada,DARRO,66,37.33039911,-3.25856265,477094.0168,4131556.984,30,S
Endesa,Andalucía,Granada,DARRO,20,37.33039911,-3.25856265,477094.0168,4131556.984,30,S
Endesa,Andalucía,Granada,DURCAL,66,37.00851005,-3.55618121,450518.4829,4095960.984,30,S
Endesa,Andalucía,Granada,DURCAL,20,37.00851005,-3.55618121,450518.4829,4095960.984,30,S
Endesa,Andalucía,Granada,FARGUE,132,37.1964449,-3.57626515,448858.1673,4116820.488,30,S
Endesa,Andalucía,Granada,FARGUE,66,37.1964449,-3.57626515,448858.1673,4116820.488,30,S
Endesa,Andalucía,Granada,FARGUE,20,37.1964449,-3.57626515,448858.1673,4116820.488,30,S
Endesa,Andalucía,Granada,GABIAS,66,37.14612694,-3.67044324,440460.5751,4111293.263,30,S
Endesa,Andalucía,Granada,GABIAS,20,37.14612694,-3.67044324,440460.5751,4111293.263,30,S
Endesa,Andalucía,Granada,GRELVA,66,37.17800575,-3.635652,443573.9859,4114808.573,30,S
Endesa,Andalucía,Granada,GUADIX,66,37.3086177,-3.12985237,488493.1073,4129117.132,30,S
Endesa,Andalucía,Granada,GUADIX,20,37.3086177,-3.12985237,488493.1073,4129117.132,30,S
Endesa,Andalucía,Granada,GUALCHOS,66,36.73844887,-3.37733233,466311.7386,4065924.648,30,S
Endesa,Andalucía,Granada,GUALCHOS,20,36.73844887,-3.37733233,466311.7386,4065924.648,30,S
Endesa,Andalucía,Granada,HUESCAR,66,37.79786987,-2.54321958,540214.033,4183486.893,30,S
Endesa,Andalucía,Granada,HUESCAR,20,37.79786987,-2.54321958,540214.033,4183486.893,30,S
Endesa,Andalucía,Granada,IZBOR,66,36.84054499,-3.51768137,453842.5645,4077308.775,30,S
Endesa,Andalucía,Granada,IZNALLOZ,66,37.38070864,-3.53212825,452890.2419,4137239.792,30,S
Endesa,Andalucía,Granada,IZNALLOZ,20,37.38070864,-3.53212825,452890.2419,4137239.792,30,S
Endesa,Andalucía,Granada,JABALCON,132,37.5825342,-2.83358381,514693.3392,4159510.983,30,S
Endesa,Andalucía,Granada,JABALCON,20,37.5825342,-2.83358381,514693.3392,4159510.983,30,S
Endesa,Andalucía,Granada,JUNCARIL,66,37.23636252,-3.64761036,442556.6965,4121289.802,30,S
Endesa,Andalucía,Granada,JUNCARIL,20,37.23636252,-3.64761036,442556.6965,4121289.802,30,S
Endesa,Andalucía,Granada,LECRIN,66,36.96248278,-3.55266532,450801.6508,4090853.153,30,S
Endesa,Andalucía,Granada,LOJA,132,37.1822957,-4.17439391,395755.0471,4115741.053,30,S
Endesa,Andalucía,Granada,LOJA,66,37.1822957,-4.17439391,395755.0471,4115741.053,30,S
Endesa,Andalucía,Granada,LOJA,20,37.1822957,-4.17439391,395755.0471,4115741.053,30,S
Endesa,Andalucía,Granada,MOTRIL,132,36.73221773,-3.54185762,451618.8905,4065303.911,30,S
Endesa,Andalucía,Granada,ORGIVA,132,36.8948465,-3.42114754,462476.3151,4083290.248,30,S
Endesa,Andalucía,Granada,ORGIVA,66,36.8948465,-3.42114754,462476.3151,4083290.248,30,S
Endesa,Andalucía,Granada,ORGIVA,20,36.8948465,-3.42114754,462476.3151,4083290.248,30,S
Endesa,Andalucía,Granada,OTURA,66,37.08612022,-3.61908854,444977.8281,4104605.293,30,S
Endesa,Andalucía,Granada,OTURA,20,37.08612022,-3.61908854,444977.8281,4104605.293,30,S
Endesa,Andalucía,Granada,PAMPANEI,66,36.94173011,-3.36237391,467732.7472,4088469.66,30,S
Endesa,Andalucía,Granada,PAMPANEI,20,36.94173011,-3.36237391,467732.7472,4088469.66,30,S
Endesa,Andalucía,Granada,PETRA,132,37.23315775,-4.01677268,409807.2692,4121222.075,30,S
Endesa,Andalucía,Granada,PETRA,20,37.23315775,-4.01677268,409807.2692,4121222.075,30,S
Endesa,Andalucía,Granada,PMARTINE,66,37.50339073,-3.23495004,479233.6725,4150743.44,30,S
Endesa,Andalucía,Granada,PMARTINE,20,37.50339073,-3.23495004,479233.6725,4150743.44,30,S
Endesa,Andalucía,Granada,PRADOLLA,66,37.09449739,-3.40146559,464323.344,4105430.744,30,S
Endesa,Andalucía,Granada,PRADOLLA,20,37.09449739,-3.40146559,464323.344,4105430.744,30,S
Endesa,Andalucía,Granada,PULIANAS,66,37.21700996,-3.6104266,445841.1076,4119120.933,30,S
Endesa,Andalucía,Granada,PULIANAS,20,37.21700996,-3.6104266,445841.1076,4119120.933,30,S
Endesa,Andalucía,Granada,S_ANTONI,66,37.18569136,-3.59887271,446844.2558,4115639.946,30,S
Endesa,Andalucía,Granada,S_ANTONI,20,37.18569136,-3.59887271,446844.2558,4115639.946,30,S
Endesa,Andalucía,Granada,S_ISABEL,66,36.74567394,-3.55259802,450668.5105,4066802.084,30,S
Endesa,Andalucía,Granada,S_ISABEL,20,36.74567394,-3.55259802,450668.5105,4066802.084,30,S
Endesa,Andalucía,Granada,SANTA_FE,66,37.18360978,-3.73764956,434524.5037,4115495.854,30,S
Endesa,Andalucía,Granada,SANTA_FE,20,37.18360978,-3.73764956,434524.5037,4115495.854,30,S
Endesa,Andalucía,Granada,SIERRASU,66,37.2457266,-3.75889829,432693.5946,4122401.977,30,S
Endesa,Andalucía,Granada,SIERRASU,20,37.2457266,-3.75889829,432693.5946,4122401.977,30,S
Endesa,Andalucía,Granada,TABLATE,66,36.91797335,-3.51844685,453820.9566,4085898.449,30,S
Endesa,Andalucía,Granada,TABLATE,20,36.91797335,-3.51844685,453820.9566,4085898.449,30,S
Endesa,Andalucía,Granada,VALCAIRE,132,36.99141382,-3.68923122,438667.6097,4094141.847,30,S
Endesa,Andalucía,Granada,ZAIDIN,66,37.14399036,-3.59304178,447332.8841,4111010.468,30,S
Endesa,Andalucía,Granada,ZAIDIN,20,37.14399036,-3.59304178,447332.8841,4111010.468,30,S
Endesa,Andalucía,Huelva,ALMONTE,66,37.27269446,-6.54353358,717801.658,4127952.501,29,S
Endesa,Andalucía,Huelva,ALMONTE,15,37.27269446,-6.54353358,717801.658,4127952.501,29,S
Endesa,Andalucía,Huelva,ALQUERIA,66,37.31217585,-6.85818679,689800.0333,4131654.896,29,S
Endesa,Andalucía,Huelva,ALQUERIA,15,37.31217585,-6.85818679,689800.0333,4131654.896,29,S
Endesa,Andalucía,Huelva,AYAMONTE,66,37.21952137,-7.38009886,643722.2089,4120454.145,29,S
Endesa,Andalucía,Huelva,AYAMONTE,15,37.21952137,-7.38009886,643722.2089,4120454.145,29,S
Endesa,Andalucía,Huelva,BOTA,66,37.20947048,-7.02793017,674993.8772,4119931.622,29,S
Endesa,Andalucía,Huelva,BOTA,15,37.20947048,-7.02793017,674993.8772,4119931.622,29,S
Endesa,Andalucía,Huelva,CALANAS,66,37.64926997,-6.87412156,687542.8871,4169027.732,29,S
Endesa,Andalucía,Huelva,CALANAS,15,37.64926997,-6.87412156,687542.8871,4169027.732,29,S
Endesa,Andalucía,Huelva,CARTAYA,66,37.30016979,-7.11093041,667427.0857,4129844.953,29,S
Endesa,Andalucía,Huelva,CARTAYA,15,37.30016979,-7.11093041,667427.0857,4129844.953,29,S
Endesa,Andalucía,Huelva,COLON,50,37.21646999,-6.94437402,682392.3139,4120865.943,29,S
Endesa,Andalucía,Huelva,COLON,15,37.21646999,-6.94437402,682392.3139,4120865.943,29,S
Endesa,Andalucía,Huelva,COSTALUZ,66,37.30712475,-7.20764506,658839.921,4130449.679,29,S
Endesa,Andalucía,Huelva,DEHESA,132,37.72139655,-6.57896491,713378.1611,4177663.242,29,S
Endesa,Andalucía,Huelva,DEHESA,66,37.72139655,-6.57896491,713378.1611,4177663.242,29,S
Endesa,Andalucía,Huelva,DEHESA,15,37.72139655,-6.57896491,713378.1611,4177663.242,29,S
Endesa,Andalucía,Huelva,GALARIN,66,37.29668484,-6.82739306,692568.7346,4129998.324,29,S
Endesa,Andalucía,Huelva,GALARIN,15,37.29668484,-6.82739306,692568.7346,4129998.324,29,S
Endesa,Andalucía,Huelva,GIBRLEON,50,37.37339533,-6.96535666,680155.5338,4138237.778,29,S
Endesa,Andalucía,Huelva,GIBRLEON,15,37.37339533,-6.96535666,680155.5338,4138237.778,29,S
Endesa,Andalucía,Huelva,GRANADO,132,37.53485334,-7.46201883,635883.3049,4155319.333,29,S
Endesa,Andalucía,Huelva,ISLA_CRI,66,37.253319,-7.30511817,650308.0799,4124320.46,29,S
Endesa,Andalucía,Huelva,ISLA_CRI,15,37.253319,-7.30511817,650308.0799,4124320.46,29,S
Endesa,Andalucía,Huelva,LEPE,66,37.25130929,-7.20740952,658978.1924,4124257.178,29,S
Endesa,Andalucía,Huelva,LEPE,15,37.25130929,-7.20740952,658978.1924,4124257.178,29,S
Endesa,Andalucía,Huelva,MACHOS,66,37.31225068,-7.20490296,659072.1454,4131023.032,29,S
Endesa,Andalucía,Huelva,MATALASC,66,37.01307558,-6.56196124,716908.1289,4099102.018,29,S
Endesa,Andalucía,Huelva,MATALASC,15,37.01307558,-6.56196124,716908.1289,4099102.018,29,S
Endesa,Andalucía,Huelva,MAZAGON,66,37.14131975,-6.81333525,694213.0579,4112787.872,29,S
Endesa,Andalucía,Huelva,MAZAGON,15,37.14131975,-6.81333525,694213.0579,4112787.872,29,S
Endesa,Andalucía,Huelva,MOGUER,66,37.26623799,-6.85131541,690524.8912,4126571.477,29,S
Endesa,Andalucía,Huelva,MOGUER,15,37.26623799,-6.85131541,690524.8912,4126571.477,29,S
Endesa,Andalucía,Huelva,MOLEONA,66,37.87931624,-6.53064002,717174.7203,4195299.541,29,S
Endesa,Andalucía,Huelva,MOLEONA,15,37.87931624,-6.53064002,717174.7203,4195299.541,29,S
Endesa,Andalucía,Huelva,N_CORRAL,66,37.29021748,-6.98880712,678275.4503,4128964.03,29,S
Endesa,Andalucía,Huelva,N_CORRAL,15,37.29021748,-6.98880712,678275.4503,4128964.03,29,S
Endesa,Andalucía,Huelva,NENERNOV,66,37.24608817,-7.41033314,640990.0558,4123356.248,29,S
Endesa,Andalucía,Huelva,NIEBLA,50,37.3578405,-6.66719054,706602.6647,4137122.911,29,S
Endesa,Andalucía,Huelva,NIEBLA,15,37.3578405,-6.66719054,706602.6647,4137122.911,29,S
Endesa,Andalucía,Huelva,ODIEL,66,37.32098926,-6.94232142,682322.1402,4132467.101,29,S
Endesa,Andalucía,Huelva,ONUBA,66,37.30002617,-6.92523544,683887.309,4130174.185,29,S
Endesa,Andalucía,Huelva,ONUBA,20,37.30002617,-6.92523544,683887.309,4130174.185,29,S
Endesa,Andalucía,Huelva,PALMACON,50,37.3803226,-6.55055527,716869.1977,4139879.46,29,S
Endesa,Andalucía,Huelva,PALMACON,15,37.3803226,-6.55055527,716869.1977,4139879.46,29,S
Endesa,Andalucía,Huelva,PRESUR,66,37.95294409,-6.35336737,732536.0047,4203898.478,29,S
Endesa,Andalucía,Huelva,PTE_ESUR,66,37.25736709,-7.41079279,640928.27,4124606.954,29,S
Endesa,Andalucía,Huelva,PTE_ESUR,15,37.25736709,-7.41079279,640928.27,4124606.954,29,S
Endesa,Andalucía,Huelva,REPILADO,66,37.92887779,-6.77473237,695573.2206,4200259.055,29,S
Endesa,Andalucía,Huelva,REPILADO,15,37.92887779,-6.77473237,695573.2206,4200259.055,29,S
Endesa,Andalucía,Huelva,ROCIO,66,37.1442269,-6.49346185,722619.3714,4113813.519,29,S
Endesa,Andalucía,Huelva,ROCIO,15,37.1442269,-6.49346185,722619.3714,4113813.519,29,S
Endesa,Andalucía,Huelva,ROMERALE,66,37.26755298,-6.91863033,684552.1161,4126583.891,29,S
Endesa,Andalucía,Huelva,ROMERALE,15,37.26755298,-6.91863033,684552.1161,4126583.891,29,S
Endesa,Andalucía,Huelva,S_JUAN_P,66,37.31022323,-6.85631199,689971.1082,4131442.002,29,S
Endesa,Andalucía,Huelva,S_JUAN_P,15,37.31022323,-6.85631199,689971.1082,4131442.002,29,S
Endesa,Andalucía,Huelva,THARSIS,66,37.59535789,-7.09757019,667949.8044,4162622.112,29,S
Endesa,Andalucía,Huelva,THARSIS,15,37.59535789,-7.09757019,667949.8044,4162622.112,29,S
Endesa,Andalucía,Huelva,TITAN,66,37.25102972,-6.94558621,682201.5154,4124698.249,29,S
Endesa,Andalucía,Huelva,TITAN,15,37.25102972,-6.94558621,682201.5154,4124698.249,29,S
Endesa,Andalucía,Huelva,TORREARE,66,37.19093311,-6.9037206,686062.5685,4118111.533,29,S
Endesa,Andalucía,Huelva,TORREARE,20,37.19093311,-6.9037206,686062.5685,4118111.533,29,S
Endesa,Andalucía,Huelva,TORREARE,15,37.19093311,-6.9037206,686062.5685,4118111.533,29,S
Endesa,Andalucía,Huelva,V_CARMEN,66,37.39268572,-6.8949351,686343.9072,4140515.056,29,S
Endesa,Andalucía,Jaén,ALC_REAL,66,37.45265439,-3.93661204,417159.5791,4145500.482,30,S
Endesa,Andalucía,Jaén,ALC_REAL,20,37.45265439,-3.93661204,417159.5791,4145500.482,30,S
Endesa,Andalucía,Jaén,ALCAUDET,132,37.57475025,-4.08206559,404450.0966,4159184.616,30,S
Endesa,Andalucía,Jaén,ALCAUDET,25,37.57475025,-4.08206559,404450.0966,4159184.616,30,S
Endesa,Andalucía,Jaén,ANDUJAR,132,38.04316335,-3.99702967,412513.7181,4211073.217,30,S
Endesa,Andalucía,Jaén,ANDUJAR,66,38.04316335,-3.99702967,412513.7181,4211073.217,30,S
Endesa,Andalucía,Jaén,ANDUJAR,25,38.04316335,-3.99702967,412513.7181,4211073.217,30,S
Endesa,Andalucía,Jaén,BAILEN,66,38.1049256,-3.77328297,432204.1727,4217739.171,30,S
Endesa,Andalucía,Jaén,BAILEN,25,38.1049256,-3.77328297,432204.1727,4217739.171,30,S
Endesa,Andalucía,Jaén,CALVARIO,132,37.77039716,-3.78157581,431165.8015,4180628.176,30,S
Endesa,Andalucía,Jaén,CALVARIO,66,37.77039716,-3.78157581,431165.8015,4180628.176,30,S
Endesa,Andalucía,Jaén,CALVARIO,20,37.77039716,-3.78157581,431165.8015,4180628.176,30,S
Endesa,Andalucía,Jaén,CAMPILLO,66,37.54773272,-3.64040565,443430.2433,4155829.628,30,S
Endesa,Andalucía,Jaén,CAMPILLO,20,37.54773272,-3.64040565,443430.2433,4155829.628,30,S
Endesa,Andalucía,Jaén,CAROLINA,66,38.27842869,-3.60407771,447164.5105,4236880.542,30,S
Endesa,Andalucía,Jaén,CAROLINA,25,38.27842869,-3.60407771,447164.5105,4236880.542,30,S
Endesa,Andalucía,Jaén,CUBANA,66,38.07307279,-3.85303994,425179.0803,4214266.134,30,S
Endesa,Andalucía,Jaén,D_ALDONZ,132,37.92469594,-3.31245436,472539.2805,4197505.953,30,S
Endesa,Andalucía,Jaén,D_ALDONZ,25,37.92469594,-3.31245436,472539.2805,4197505.953,30,S
Endesa,Andalucía,Jaén,ENCINARE,66,38.1648563,-3.99331903,412983.7951,4224572.546,30,S
Endesa,Andalucía,Jaén,ENCINARE,20,38.1648563,-3.99331903,412983.7951,4224572.546,30,S
Endesa,Andalucía,Jaén,GEOLIT,132,37.94440081,-3.78728131,430826.115,4199938.442,30,S
Endesa,Andalucía,Jaén,GEOLIT,20,37.94440081,-3.78728131,430826.115,4199938.442,30,S
Endesa,Andalucía,Jaén,GUADIEL,132,38.153508,-3.71647741,437226.1586,4223089.75,30,S
Endesa,Andalucía,Jaén,GUADIEL,25,38.153508,-3.71647741,437226.1586,4223089.75,30,S
Endesa,Andalucía,Jaén,GUADMENA,132,38.36295344,-2.91447612,507471.6101,4246090.167,30,S
Endesa,Andalucía,Jaén,GUADMENA,25,38.36295344,-2.91447612,507471.6101,4246090.167,30,S
Endesa,Andalucía,Jaén,KOIPE,66,38.02684011,-4.05661617,407264.4643,4209319.787,30,S
Endesa,Andalucía,Jaén,LAGUNILL,66,37.77943318,-3.76559935,432581.093,4181619.088,30,S
Endesa,Andalucía,Jaén,LAGUNILL,20,37.77943318,-3.76559935,432581.093,4181619.088,30,S
Endesa,Andalucía,Jaén,LINAREJO,132,38.10844061,-3.61216661,446332.4017,4218023.784,30,S
Endesa,Andalucía,Jaén,LINAREJO,25,38.10844061,-3.61216661,446332.4017,4218023.784,30,S
Endesa,Andalucía,Jaén,LINAREJO,20,38.10844061,-3.61216661,446332.4017,4218023.784,30,S
Endesa,Andalucía,Jaén,LINARES,132,38.0816198,-3.64335092,443577.8826,4215066.353,30,S
Endesa,Andalucía,Jaén,LINARES,25,38.0816198,-3.64335092,443577.8826,4215066.353,30,S
Endesa,Andalucía,Jaén,LINARES,20,38.0816198,-3.64335092,443577.8826,4215066.353,30,S
Endesa,Andalucía,Jaén,LITRA,132,38.05130233,-3.59114393,448135.0963,4211672.061,30,S
Endesa,Andalucía,Jaén,LITRA,25,38.05130233,-3.59114393,448135.0963,4211672.061,30,S
Endesa,Andalucía,Jaén,MANCHARE,66,37.77971009,-3.62346841,445097.5294,4181556.859,30,S
Endesa,Andalucía,Jaén,MANCHARE,20,37.77971009,-3.62346841,445097.5294,4181556.859,30,S
Endesa,Andalucía,Jaén,MARMOLEJ,66,38.05962137,-4.18762198,395812.6293,4213095.895,30,S
Endesa,Andalucía,Jaén,MARTOS,132,37.72793339,-3.97580794,414010.0707,4176077.461,30,S
Endesa,Andalucía,Jaén,MARTOS,25,37.72793339,-3.97580794,414010.0707,4176077.461,30,S
Endesa,Andalucía,Jaén,MAZUELOS,66,37.44742506,-3.87986415,422173.4426,4144871.925,30,S
Endesa,Andalucía,Jaén,MAZUELOS,20,37.44742506,-3.87986415,422173.4426,4144871.925,30,S
Endesa,Andalucía,Jaén,MENGIBAR,132,37.98525136,-3.79201682,430448.5726,4204474.501,30,S
Endesa,Andalucía,Jaén,MENGIBAR,25,37.98525136,-3.79201682,430448.5726,4204474.501,30,S
Endesa,Andalucía,Jaén,OLIVARES,132,37.79916954,-3.8012549,429459.9698,4183835.157,30,S
Endesa,Andalucía,Jaén,OLIVARES,66,37.79916954,-3.8012549,429459.9698,4183835.157,30,S
Endesa,Andalucía,Jaén,OLIVARES,20,37.79916954,-3.8012549,429459.9698,4183835.157,30,S
Endesa,Andalucía,Jaén,PEDROMAR,132,37.91048537,-3.41268966,463722.8747,4195963.537,30,S
Endesa,Andalucía,Jaén,PEDROMAR,25,37.91048537,-3.41268966,463722.8747,4195963.537,30,S
Endesa,Andalucía,Jaén,PTA_MADR,66,38.04341225,-4.04158264,408604.5393,4211143.7,30,S
Endesa,Andalucía,Jaén,PTA_MADR,20,38.04341225,-4.04158264,408604.5393,4211143.7,30,S
Endesa,Andalucía,Jaén,PTE_OBIS,132,37.9377916,-3.53073035,453363.7944,4199045.703,30,S
Endesa,Andalucía,Jaén,PTE_OBIS,25,37.9377916,-3.53073035,453363.7944,4199045.703,30,S
Endesa,Andalucía,Jaén,PUENTE_G,132,38.3609268,-2.85229389,512904.389,4245872.155,30,S
Endesa,Andalucía,Jaén,PZ_ALCON,132,37.69381623,-2.95267367,504172.3417,4171845.234,30,S
Endesa,Andalucía,Jaén,PZ_ALCON,20,37.6939479,-2.95278186,504162.7962,4171859.837,30,S
Endesa,Andalucía,Jaén,QUESADA,132,37.86315457,-3.08582033,492451.2237,4190635.382,30,S
Endesa,Andalucía,Jaén,QUESADA,20,37.86315457,-3.08582033,492451.2237,4190635.382,30,S
Endesa,Andalucía,Jaén,SIERRAS,132,38.31643079,-2.67596704,528326.586,4240974.284,30,S
Endesa,Andalucía,Jaén,SIERRAS,25,38.31643079,-2.67596704,528326.586,4240974.284,30,S
Endesa,Andalucía,Jaén,TRADEMA,132,38.06232674,-3.59092005,448162.516,4212895.145,30,S
Endesa,Andalucía,Jaén,TRANCO,132,38.17478341,-2.7970117,517779.4575,4225227.357,30,S
Endesa,Andalucía,Jaén,TRANCO,25,38.17478341,-2.7970117,517779.4575,4225227.357,30,S
Endesa,Andalucía,Jaén,UBEDA,132,38.02331137,-3.38999139,465770.5751,4208473.229,30,S
Endesa,Andalucía,Jaén,UBEDA,25,38.02331137,-3.38999139,465770.5751,4208473.229,30,S
Endesa,Andalucía,Jaén,V_COSTAL,132,37.8131013,-3.78691772,430735.2059,4185370.178,30,S
Endesa,Andalucía,Jaén,V_COSTAL,20,37.8131013,-3.78691772,430735.2059,4185370.178,30,S
Endesa,Andalucía,Jaén,VALDIVIE,132,37.7643499,-3.92359334,418651.2923,4180071.233,30,S
Endesa,Andalucía,Jaén,VALDIVIE,25,37.7643499,-3.92359334,418651.2923,4180071.233,30,S
Endesa,Andalucía,Jaén,VICTORIA,66,37.77677265,-3.7871957,430676.7975,4181339.69,30,S
Endesa,Andalucía,Jaén,VICTORIA,20,37.77677265,-3.7871957,430676.7975,4181339.69,30,S
